method,snapshot_id,step_index,time,x,numerical,exact,abs_error
explicit_ftcs,0,0,0,0,0,0,0
explicit_ftcs,0,0,0,0.00625,0,0,0
explicit_ftcs,0,0,0,0.0125,0,0,0
explicit_ftcs,0,0,0,0.01875,0,0,0
explicit_ftcs,0,0,0,0.025,0,0,0
explicit_ftcs,0,0,0,0.03125,0,0,0
explicit_ftcs,0,0,0,0.0375,0,0,0
explicit_ftcs,0,0,0,0.04375,0,0,0
explicit_ftcs,0,0,0,0.05,0,0,0
explicit_ftcs,0,0,0,0.05625,0,0,0
explicit_ftcs,0,0,0,0.0625,0,0,0
explicit_ftcs,0,0,0,0.06875,0,0,0
explicit_ftcs,0,0,0,0.075,0,0,0
explicit_ftcs,0,0,0,0.08125,0,0,0
explicit_ftcs,0,0,0,0.0875,0,0,0
explicit_ftcs,0,0,0,0.09375,0,0,0
explicit_ftcs,0,0,0,0.1,0,0,0
explicit_ftcs,0,0,0,0.10625,0,0,0
explicit_ftcs,0,0,0,0.1125,0,0,0
explicit_ftcs,0,0,0,0.11875,0,0,0
explicit_ftcs,0,0,0,0.125,0,0,0
explicit_ftcs,0,0,0,0.13125,0,0,0
explicit_ftcs,0,0,0,0.1375,0,0,0
explicit_ftcs,0,0,0,0.14375,0,0,0
explicit_ftcs,0,0,0,0.15,0,0,0
explicit_ftcs,0,0,0,0.15625,0,0,0
explicit_ftcs,0,0,0,0.1625,0,0,0
explicit_ftcs,0,0,0,0.16875,0,0,0
explicit_ftcs,0,0,0,0.175,0,0,0
explicit_ftcs,0,0,0,0.18125,0,0,0
explicit_ftcs,0,0,0,0.1875,0,0,0
explicit_ftcs,0,0,0,0.19375,0,0,0
explicit_ftcs,0,0,0,0.2,0,0,0
explicit_ftcs,0,0,0,0.20625,0,0,0
explicit_ftcs,0,0,0,0.2125,0,0,0
explicit_ftcs,0,0,0,0.21875,0,0,0
explicit_ftcs,0,0,0,0.225,0,0,0
explicit_ftcs,0,0,0,0.23125,0,0,0
explicit_ftcs,0,0,0,0.2375,0,0,0
explicit_ftcs,0,0,0,0.24375,0,0,0
explicit_ftcs,0,0,0,0.25,0,0,0
explicit_ftcs,0,0,0,0.25625,0,0,0
explicit_ftcs,0,0,0,0.2625,0,0,0
explicit_ftcs,0,0,0,0.26875,0,0,0
explicit_ftcs,0,0,0,0.275,0,0,0
explicit_ftcs,0,0,0,0.28125,0,0,0
explicit_ftcs,0,0,0,0.2875,0,0,0
explicit_ftcs,0,0,0,0.29375,0,0,0
explicit_ftcs,0,0,0,0.3,0,0,0
explicit_ftcs,0,0,0,0.30625,0,0,0
explicit_ftcs,0,0,0,0.3125,0,0,0
explicit_ftcs,0,0,0,0.31875,0,0,0
explicit_ftcs,0,0,0,0.325,0,0,0
explicit_ftcs,0,0,0,0.33125,0,0,0
explicit_ftcs,0,0,0,0.3375,0,0,0
explicit_ftcs,0,0,0,0.34375,0,0,0
explicit_ftcs,0,0,0,0.35,0,0,0
explicit_ftcs,0,0,0,0.35625,0,0,0
explicit_ftcs,0,0,0,0.3625,0,0,0
explicit_ftcs,0,0,0,0.36875,0,0,0
explicit_ftcs,0,0,0,0.375,0,0,0
explicit_ftcs,0,0,0,0.38125,0,0,0
explicit_ftcs,0,0,0,0.3875,0,0,0
explicit_ftcs,0,0,0,0.39375,0,0,0
explicit_ftcs,0,0,0,0.4,0,0,0
explicit_ftcs,0,0,0,0.40625,0,0,0
explicit_ftcs,0,0,0,0.4125,0,0,0
explicit_ftcs,0,0,0,0.41875,0,0,0
explicit_ftcs,0,0,0,0.425,0,0,0
explicit_ftcs,0,0,0,0.43125,0,0,0
explicit_ftcs,0,0,0,0.4375,0,0,0
explicit_ftcs,0,0,0,0.44375,0,0,0
explicit_ftcs,0,0,0,0.45,0,0,0
explicit_ftcs,0,0,0,0.45625,0,0,0
explicit_ftcs,0,0,0,0.4625,0,0,0
explicit_ftcs,0,0,0,0.46875,0,0,0
explicit_ftcs,0,0,0,0.475,0,0,0
explicit_ftcs,0,0,0,0.48125,0,0,0
explicit_ftcs,0,0,0,0.4875,0,0,0
explicit_ftcs,0,0,0,0.49375,0,0,0
explicit_ftcs,0,0,0,0.5,0,0,0
explicit_ftcs,0,0,0,0.50625,0,0,0
explicit_ftcs,0,0,0,0.5125,0,0,0
explicit_ftcs,0,0,0,0.51875,0,0,0
explicit_ftcs,0,0,0,0.525,0,0,0
explicit_ftcs,0,0,0,0.53125,0,0,0
explicit_ftcs,0,0,0,0.5375,0,0,0
explicit_ftcs,0,0,0,0.54375,0,0,0
explicit_ftcs,0,0,0,0.55,0,0,0
explicit_ftcs,0,0,0,0.55625,0,0,0
explicit_ftcs,0,0,0,0.5625,0,0,0
explicit_ftcs,0,0,0,0.56875,0,0,0
explicit_ftcs,0,0,0,0.575,0,0,0
explicit_ftcs,0,0,0,0.58125,0,0,0
explicit_ftcs,0,0,0,0.5875,0,0,0
explicit_ftcs,0,0,0,0.59375,0,0,0
explicit_ftcs,0,0,0,0.6,0,0,0
explicit_ftcs,0,0,0,0.60625,0,0,0
explicit_ftcs,0,0,0,0.6125,0,0,0
explicit_ftcs,0,0,0,0.61875,0,0,0
explicit_ftcs,0,0,0,0.625,0,0,0
explicit_ftcs,0,0,0,0.63125,0,0,0
explicit_ftcs,0,0,0,0.6375,0,0,0
explicit_ftcs,0,0,0,0.64375,0,0,0
explicit_ftcs,0,0,0,0.65,0,0,0
explicit_ftcs,0,0,0,0.65625,0,0,0
explicit_ftcs,0,0,0,0.6625,0,0,0
explicit_ftcs,0,0,0,0.66875,0,0,0
explicit_ftcs,0,0,0,0.675,0,0,0
explicit_ftcs,0,0,0,0.68125,0,0,0
explicit_ftcs,0,0,0,0.6875,0,0,0
explicit_ftcs,0,0,0,0.69375,0,0,0
explicit_ftcs,0,0,0,0.7,0,0,0
explicit_ftcs,0,0,0,0.70625,0,0,0
explicit_ftcs,0,0,0,0.7125,0,0,0
explicit_ftcs,0,0,0,0.71875,0,0,0
explicit_ftcs,0,0,0,0.725,0,0,0
explicit_ftcs,0,0,0,0.73125,0,0,0
explicit_ftcs,0,0,0,0.7375,0,0,0
explicit_ftcs,0,0,0,0.74375,0,0,0
explicit_ftcs,0,0,0,0.75,0,0,0
explicit_ftcs,0,0,0,0.75625,0,0,0
explicit_ftcs,0,0,0,0.7625,0,0,0
explicit_ftcs,0,0,0,0.76875,0,0,0
explicit_ftcs,0,0,0,0.775,0,0,0
explicit_ftcs,0,0,0,0.78125,0,0,0
explicit_ftcs,0,0,0,0.7875,0,0,0
explicit_ftcs,0,0,0,0.79375,0,0,0
explicit_ftcs,0,0,0,0.8,0,0,0
explicit_ftcs,0,0,0,0.80625,0,0,0
explicit_ftcs,0,0,0,0.8125,0,0,0
explicit_ftcs,0,0,0,0.81875,0,0,0
explicit_ftcs,0,0,0,0.825,0,0,0
explicit_ftcs,0,0,0,0.83125,0,0,0
explicit_ftcs,0,0,0,0.8375,0,0,0
explicit_ftcs,0,0,0,0.84375,0,0,0
explicit_ftcs,0,0,0,0.85,0,0,0
explicit_ftcs,0,0,0,0.85625,0,0,0
explicit_ftcs,0,0,0,0.8625,0,0,0
explicit_ftcs,0,0,0,0.86875,0,0,0
explicit_ftcs,0,0,0,0.875,0,0,0
explicit_ftcs,0,0,0,0.88125,0,0,0
explicit_ftcs,0,0,0,0.8875,0,0,0
explicit_ftcs,0,0,0,0.89375,0,0,0
explicit_ftcs,0,0,0,0.9,0,0,0
explicit_ftcs,0,0,0,0.90625,0,0,0
explicit_ftcs,0,0,0,0.9125,0,0,0
explicit_ftcs,0,0,0,0.91875,0,0,0
explicit_ftcs,0,0,0,0.925,0,0,0
explicit_ftcs,0,0,0,0.93125,0,0,0
explicit_ftcs,0,0,0,0.9375,0,0,0
explicit_ftcs,0,0,0,0.94375,0,0,0
explicit_ftcs,0,0,0,0.95,0,0,0
explicit_ftcs,0,0,0,0.95625,0,0,0
explicit_ftcs,0,0,0,0.9625,0,0,0
explicit_ftcs,0,0,0,0.96875,0,0,0
explicit_ftcs,0,0,0,0.975,0,0,0
explicit_ftcs,0,0,0,0.98125,0,0,0
explicit_ftcs,0,0,0,0.9875,0,0,0
explicit_ftcs,0,0,0,0.99375,0,0,0
explicit_ftcs,0,0,0,1,0,0,0
explicit_ftcs,1,1684,0.0263125,0,0,0,0
explicit_ftcs,1,1684,0.0263125,0.00625,0.00449079,0.00449047,3.21172e-07
explicit_ftcs,1,1684,0.0263125,0.0125,0.00897985,0.00897921,6.4222e-07
explicit_ftcs,1,1684,0.0263125,0.01875,0.0134654,0.0134645,9.63021e-07
explicit_ftcs,1,1684,0.0263125,0.025,0.0179459,0.0179446,1.28345e-06
explicit_ftcs,1,1684,0.0263125,0.03125,0.0224193,0.0224177,1.60339e-06
explicit_ftcs,1,1684,0.0263125,0.0375,0.0268842,0.0268823,1.9227e-06
explicit_ftcs,1,1684,0.0263125,0.04375,0.0313387,0.0313364,2.24128e-06
explicit_ftcs,1,1684,0.0263125,0.05,0.0357811,0.0357785,2.55899e-06
explicit_ftcs,1,1684,0.0263125,0.05625,0.0402097,0.0402068,2.87571e-06
explicit_ftcs,1,1684,0.0263125,0.0625,0.0446228,0.0446196,3.19133e-06
explicit_ftcs,1,1684,0.0263125,0.06875,0.0490187,0.0490152,3.50571e-06
explicit_ftcs,1,1684,0.0263125,0.075,0.0533957,0.0533919,3.81875e-06
explicit_ftcs,1,1684,0.0263125,0.08125,0.0577521,0.057748,4.13031e-06
explicit_ftcs,1,1684,0.0263125,0.0875,0.0620862,0.0620818,4.44028e-06
explicit_ftcs,1,1684,0.0263125,0.09375,0.0663965,0.0663917,4.74854e-06
explicit_ftcs,1,1684,0.0263125,0.1,0.0706811,0.070676,5.05497e-06
explicit_ftcs,1,1684,0.0263125,0.10625,0.0749384,0.0749331,5.35944e-06
explicit_ftcs,1,1684,0.0263125,0.1125,0.0791669,0.0791613,5.66186e-06
explicit_ftcs,1,1684,0.0263125,0.11875,0.0833649,0.0833589,5.96209e-06
explicit_ftcs,1,1684,0.0263125,0.125,0.0875307,0.0875245,6.26002e-06
explicit_ftcs,1,1684,0.0263125,0.13125,0.0916628,0.0916562,6.55553e-06
explicit_ftcs,1,1684,0.0263125,0.1375,0.0957595,0.0957527,6.84852e-06
explicit_ftcs,1,1684,0.0263125,0.14375,0.0998193,0.0998122,7.13887e-06
explicit_ftcs,1,1684,0.0263125,0.15,0.103841,0.103833,7.42647e-06
explicit_ftcs,1,1684,0.0263125,0.15625,0.107822,0.107814,7.71121e-06
explicit_ftcs,1,1684,0.0263125,0.1625,0.111762,0.111754,7.99297e-06
explicit_ftcs,1,1684,0.0263125,0.16875,0.115658,0.11565,8.27165e-06
explicit_ftcs,1,1684,0.0263125,0.175,0.11951,0.119502,8.54714e-06
explicit_ftcs,1,1684,0.0263125,0.18125,0.123316,0.123308,8.81934e-06
explicit_ftcs,1,1684,0.0263125,0.1875,0.127075,0.127066,9.08814e-06
explicit_ftcs,1,1684,0.0263125,0.19375,0.130784,0.130775,9.35343e-06
explicit_ftcs,1,1684,0.0263125,0.2,0.134443,0.134434,9.61512e-06
explicit_ftcs,1,1684,0.0263125,0.20625,0.138051,0.138041,9.8731e-06
explicit_ftcs,1,1684,0.0263125,0.2125,0.141605,0.141594,1.01273e-05
explicit_ftcs,1,1684,0.0263125,0.21875,0.145104,0.145094,1.03775e-05
explicit_ftcs,1,1684,0.0263125,0.225,0.148547,0.148537,1.06238e-05
explicit_ftcs,1,1684,0.0263125,0.23125,0.151934,0.151923,1.0866e-05
explicit_ftcs,1,1684,0.0263125,0.2375,0.155261,0.15525,1.1104e-05
explicit_ftcs,1,1684,0.0263125,0.24375,0.158529,0.158518,1.13377e-05
explicit_ftcs,1,1684,0.0263125,0.25,0.161736,0.161724,1.1567e-05
explicit_ftcs,1,1684,0.0263125,0.25625,0.16488,0.164868,1.17919e-05
explicit_ftcs,1,1684,0.0263125,0.2625,0.167961,0.167949,1.20122e-05
explicit_ftcs,1,1684,0.0263125,0.26875,0.170977,0.170964,1.22279e-05
explicit_ftcs,1,1684,0.0263125,0.275,0.173927,0.173914,1.24389e-05
explicit_ftcs,1,1684,0.0263125,0.28125,0.17681,0.176797,1.26451e-05
explicit_ftcs,1,1684,0.0263125,0.2875,0.179625,0.179612,1.28464e-05
explicit_ftcs,1,1684,0.0263125,0.29375,0.18237,0.182357,1.30427e-05
explicit_ftcs,1,1684,0.0263125,0.3,0.185045,0.185032,1.32341e-05
explicit_ftcs,1,1684,0.0263125,0.30625,0.187649,0.187636,1.34203e-05
explicit_ftcs,1,1684,0.0263125,0.3125,0.190181,0.190167,1.36014e-05
explicit_ftcs,1,1684,0.0263125,0.31875,0.192639,0.192626,1.37772e-05
explicit_ftcs,1,1684,0.0263125,0.325,0.195023,0.195009,1.39477e-05
explicit_ftcs,1,1684,0.0263125,0.33125,0.197332,0.197318,1.41128e-05
explicit_ftcs,1,1684,0.0263125,0.3375,0.199565,0.199551,1.42725e-05
explicit_ftcs,1,1684,0.0263125,0.34375,0.201721,0.201706,1.44267e-05
explicit_ftcs,1,1684,0.0263125,0.35,0.203799,0.203784,1.45753e-05
explicit_ftcs,1,1684,0.0263125,0.35625,0.205798,0.205784,1.47183e-05
explicit_ftcs,1,1684,0.0263125,0.3625,0.207718,0.207704,1.48556e-05
explicit_ftcs,1,1684,0.0263125,0.36875,0.209559,0.209544,1.49872e-05
explicit_ftcs,1,1684,0.0263125,0.375,0.211318,0.211303,1.5113e-05
explicit_ftcs,1,1684,0.0263125,0.38125,0.212996,0.21298,1.5233e-05
explicit_ftcs,1,1684,0.0263125,0.3875,0.214591,0.214576,1.53471e-05
explicit_ftcs,1,1684,0.0263125,0.39375,0.216104,0.216089,1.54553e-05
explicit_ftcs,1,1684,0.0263125,0.4,0.217534,0.217518,1.55576e-05
explicit_ftcs,1,1684,0.0263125,0.40625,0.21888,0.218864,1.56538e-05
explicit_ftcs,1,1684,0.0263125,0.4125,0.220141,0.220125,1.5744e-05
explicit_ftcs,1,1684,0.0263125,0.41875,0.221318,0.221302,1.58282e-05
explicit_ftcs,1,1684,0.0263125,0.425,0.222409,0.222393,1.59062e-05
explicit_ftcs,1,1684,0.0263125,0.43125,0.223414,0.223398,1.59781e-05
explicit_ftcs,1,1684,0.0263125,0.4375,0.224334,0.224318,1.60439e-05
explicit_ftcs,1,1684,0.0263125,0.44375,0.225167,0.225151,1.61035e-05
explicit_ftcs,1,1684,0.0263125,0.45,0.225913,0.225897,1.61568e-05
explicit_ftcs,1,1684,0.0263125,0.45625,0.226572,0.226556,1.62039e-05
explicit_ftcs,1,1684,0.0263125,0.4625,0.227143,0.227127,1.62448e-05
explicit_ftcs,1,1684,0.0263125,0.46875,0.227627,0.227611,1.62794e-05
explicit_ftcs,1,1684,0.0263125,0.475,0.228024,0.228007,1.63078e-05
explicit_ftcs,1,1684,0.0263125,0.48125,0.228332,0.228316,1.63298e-05
explicit_ftcs,1,1684,0.0263125,0.4875,0.228552,0.228536,1.63456e-05
explicit_ftcs,1,1684,0.0263125,0.49375,0.228685,0.228668,1.63551e-05
explicit_ftcs,1,1684,0.0263125,0.5,0.228729,0.228712,1.63582e-05
explicit_ftcs,1,1684,0.0263125,0.50625,0.228685,0.228668,1.63551e-05
explicit_ftcs,1,1684,0.0263125,0.5125,0.228552,0.228536,1.63456e-05
explicit_ftcs,1,1684,0.0263125,0.51875,0.228332,0.228316,1.63298e-05
explicit_ftcs,1,1684,0.0263125,0.525,0.228024,0.228007,1.63078e-05
explicit_ftcs,1,1684,0.0263125,0.53125,0.227627,0.227611,1.62794e-05
explicit_ftcs,1,1684,0.0263125,0.5375,0.227143,0.227127,1.62448e-05
explicit_ftcs,1,1684,0.0263125,0.54375,0.226572,0.226556,1.62039e-05
explicit_ftcs,1,1684,0.0263125,0.55,0.225913,0.225897,1.61568e-05
explicit_ftcs,1,1684,0.0263125,0.55625,0.225167,0.225151,1.61035e-05
explicit_ftcs,1,1684,0.0263125,0.5625,0.224334,0.224318,1.60439e-05
explicit_ftcs,1,1684,0.0263125,0.56875,0.223414,0.223398,1.59781e-05
explicit_ftcs,1,1684,0.0263125,0.575,0.222409,0.222393,1.59062e-05
explicit_ftcs,1,1684,0.0263125,0.58125,0.221318,0.221302,1.58282e-05
explicit_ftcs,1,1684,0.0263125,0.5875,0.220141,0.220125,1.5744e-05
explicit_ftcs,1,1684,0.0263125,0.59375,0.21888,0.218864,1.56538e-05
explicit_ftcs,1,1684,0.0263125,0.6,0.217534,0.217518,1.55576e-05
explicit_ftcs,1,1684,0.0263125,0.60625,0.216104,0.216089,1.54553e-05
explicit_ftcs,1,1684,0.0263125,0.6125,0.214591,0.214576,1.53471e-05
explicit_ftcs,1,1684,0.0263125,0.61875,0.212996,0.21298,1.5233e-05
explicit_ftcs,1,1684,0.0263125,0.625,0.211318,0.211303,1.5113e-05
explicit_ftcs,1,1684,0.0263125,0.63125,0.209559,0.209544,1.49872e-05
explicit_ftcs,1,1684,0.0263125,0.6375,0.207718,0.207704,1.48556e-05
explicit_ftcs,1,1684,0.0263125,0.64375,0.205798,0.205784,1.47183e-05
explicit_ftcs,1,1684,0.0263125,0.65,0.203799,0.203784,1.45753e-05
explicit_ftcs,1,1684,0.0263125,0.65625,0.201721,0.201706,1.44267e-05
explicit_ftcs,1,1684,0.0263125,0.6625,0.199565,0.199551,1.42725e-05
explicit_ftcs,1,1684,0.0263125,0.66875,0.197332,0.197318,1.41128e-05
explicit_ftcs,1,1684,0.0263125,0.675,0.195023,0.195009,1.39477e-05
explicit_ftcs,1,1684,0.0263125,0.68125,0.192639,0.192626,1.37772e-05
explicit_ftcs,1,1684,0.0263125,0.6875,0.190181,0.190167,1.36014e-05
explicit_ftcs,1,1684,0.0263125,0.69375,0.187649,0.187636,1.34203e-05
explicit_ftcs,1,1684,0.0263125,0.7,0.185045,0.185032,1.32341e-05
explicit_ftcs,1,1684,0.0263125,0.70625,0.18237,0.182357,1.30427e-05
explicit_ftcs,1,1684,0.0263125,0.7125,0.179625,0.179612,1.28464e-05
explicit_ftcs,1,1684,0.0263125,0.71875,0.17681,0.176797,1.26451e-05
explicit_ftcs,1,1684,0.0263125,0.725,0.173927,0.173914,1.24389e-05
explicit_ftcs,1,1684,0.0263125,0.73125,0.170977,0.170964,1.22279e-05
explicit_ftcs,1,1684,0.0263125,0.7375,0.167961,0.167949,1.20122e-05
explicit_ftcs,1,1684,0.0263125,0.74375,0.16488,0.164868,1.17919e-05
explicit_ftcs,1,1684,0.0263125,0.75,0.161736,0.161724,1.1567e-05
explicit_ftcs,1,1684,0.0263125,0.75625,0.158529,0.158518,1.13377e-05
explicit_ftcs,1,1684,0.0263125,0.7625,0.155261,0.15525,1.1104e-05
explicit_ftcs,1,1684,0.0263125,0.76875,0.151934,0.151923,1.0866e-05
explicit_ftcs,1,1684,0.0263125,0.775,0.148547,0.148537,1.06238e-05
explicit_ftcs,1,1684,0.0263125,0.78125,0.145104,0.145094,1.03775e-05
explicit_ftcs,1,1684,0.0263125,0.7875,0.141605,0.141594,1.01273e-05
explicit_ftcs,1,1684,0.0263125,0.79375,0.138051,0.138041,9.8731e-06
explicit_ftcs,1,1684,0.0263125,0.8,0.134443,0.134434,9.61512e-06
explicit_ftcs,1,1684,0.0263125,0.80625,0.130784,0.130775,9.35343e-06
explicit_ftcs,1,1684,0.0263125,0.8125,0.127075,0.127066,9.08814e-06
explicit_ftcs,1,1684,0.0263125,0.81875,0.123316,0.123308,8.81934e-06
explicit_ftcs,1,1684,0.0263125,0.825,0.11951,0.119502,8.54714e-06
explicit_ftcs,1,1684,0.0263125,0.83125,0.115658,0.11565,8.27165e-06
explicit_ftcs,1,1684,0.0263125,0.8375,0.111762,0.111754,7.99297e-06
explicit_ftcs,1,1684,0.0263125,0.84375,0.107822,0.107814,7.71121e-06
explicit_ftcs,1,1684,0.0263125,0.85,0.103841,0.103833,7.42647e-06
explicit_ftcs,1,1684,0.0263125,0.85625,0.0998193,0.0998122,7.13887e-06
explicit_ftcs,1,1684,0.0263125,0.8625,0.0957595,0.0957527,6.84852e-06
explicit_ftcs,1,1684,0.0263125,0.86875,0.0916628,0.0916562,6.55553e-06
explicit_ftcs,1,1684,0.0263125,0.875,0.0875307,0.0875245,6.26002e-06
explicit_ftcs,1,1684,0.0263125,0.88125,0.0833649,0.0833589,5.96209e-06
explicit_ftcs,1,1684,0.0263125,0.8875,0.0791669,0.0791613,5.66186e-06
explicit_ftcs,1,1684,0.0263125,0.89375,0.0749384,0.0749331,5.35944e-06
explicit_ftcs,1,1684,0.0263125,0.9,0.0706811,0.070676,5.05497e-06
explicit_ftcs,1,1684,0.0263125,0.90625,0.0663965,0.0663917,4.74854e-06
explicit_ftcs,1,1684,0.0263125,0.9125,0.0620862,0.0620818,4.44028e-06
explicit_ftcs,1,1684,0.0263125,0.91875,0.0577521,0.057748,4.13031e-06
explicit_ftcs,1,1684,0.0263125,0.925,0.0533957,0.0533919,3.81875e-06
explicit_ftcs,1,1684,0.0263125,0.93125,0.0490187,0.0490152,3.50571e-06
explicit_ftcs,1,1684,0.0263125,0.9375,0.0446228,0.0446196,3.19133e-06
explicit_ftcs,1,1684,0.0263125,0.94375,0.0402097,0.0402068,2.87571e-06
explicit_ftcs,1,1684,0.0263125,0.95,0.0357811,0.0357785,2.55899e-06
explicit_ftcs,1,1684,0.0263125,0.95625,0.0313387,0.0313364,2.24128e-06
explicit_ftcs,1,1684,0.0263125,0.9625,0.0268842,0.0268823,1.9227e-06
explicit_ftcs,1,1684,0.0263125,0.96875,0.0224193,0.0224177,1.60339e-06
explicit_ftcs,1,1684,0.0263125,0.975,0.0179459,0.0179446,1.28345e-06
explicit_ftcs,1,1684,0.0263125,0.98125,0.0134654,0.0134645,9.63021e-07
explicit_ftcs,1,1684,0.0263125,0.9875,0.00897985,0.00897921,6.4222e-07
explicit_ftcs,1,1684,0.0263125,0.99375,0.00449079,0.00449047,3.21172e-07
explicit_ftcs,1,1684,0.0263125,1,0,2.80092e-17,2.80092e-17
explicit_ftcs,2,3368,0.052625,0,0,0,0
explicit_ftcs,2,3368,0.052625,0.00625,0.00795444,0.00795391,5.28427e-07
explicit_ftcs,2,3368,0.052625,0.0125,0.0159058,0.0159048,1.05665e-06
explicit_ftcs,2,3368,0.052625,0.01875,0.0238511,0.0238495,1.58447e-06
explicit_ftcs,2,3368,0.052625,0.025,0.0317871,0.031785,2.11167e-06
explicit_ftcs,2,3368,0.052625,0.03125,0.0397109,0.0397083,2.63806e-06
explicit_ftcs,2,3368,0.052625,0.0375,0.0476194,0.0476162,3.16344e-06
explicit_ftcs,2,3368,0.052625,0.04375,0.0555095,0.0555058,3.68759e-06
explicit_ftcs,2,3368,0.052625,0.05,0.0633782,0.063374,4.21032e-06
explicit_ftcs,2,3368,0.052625,0.05625,0.0712225,0.0712178,4.73143e-06
explicit_ftcs,2,3368,0.052625,0.0625,0.0790394,0.0790341,5.25072e-06
explicit_ftcs,2,3368,0.052625,0.06875,0.0868257,0.0868199,5.76798e-06
explicit_ftcs,2,3368,0.052625,0.075,0.0945786,0.0945723,6.28302e-06
explicit_ftcs,2,3368,0.052625,0.08125,0.102295,0.102288,6.79563e-06
explicit_ftcs,2,3368,0.052625,0.0875,0.109972,0.109965,7.30563e-06
explicit_ftcs,2,3368,0.052625,0.09375,0.117607,0.117599,7.81281e-06
explicit_ftcs,2,3368,0.052625,0.1,0.125196,0.125188,8.31698e-06
explicit_ftcs,2,3368,0.052625,0.10625,0.132737,0.132728,8.81794e-06
explicit_ftcs,2,3368,0.052625,0.1125,0.140227,0.140217,9.3155e-06
explicit_ftcs,2,3368,0.052625,0.11875,0.147662,0.147653,9.80947e-06
explicit_ftcs,2,3368,0.052625,0.125,0.155041,0.155031,1.02997e-05
explicit_ftcs,2,3368,0.052625,0.13125,0.16236,0.16235,1.07859e-05
explicit_ftcs,2,3368,0.052625,0.1375,0.169617,0.169606,1.12679e-05
explicit_ftcs,2,3368,0.052625,0.14375,0.176808,0.176796,1.17456e-05
explicit_ftcs,2,3368,0.052625,0.15,0.183931,0.183919,1.22188e-05
explicit_ftcs,2,3368,0.052625,0.15625,0.190983,0.19097,1.26873e-05
explicit_ftcs,2,3368,0.052625,0.1625,0.197961,0.197948,1.31509e-05
explicit_ftcs,2,3368,0.052625,0.16875,0.204863,0.20485,1.36094e-05
explicit_ftcs,2,3368,0.052625,0.175,0.211686,0.211672,1.40627e-05
explicit_ftcs,2,3368,0.052625,0.18125,0.218428,0.218413,1.45105e-05
explicit_ftcs,2,3368,0.052625,0.1875,0.225085,0.22507,1.49528e-05
explicit_ftcs,2,3368,0.052625,0.19375,0.231656,0.23164,1.53893e-05
explicit_ftcs,2,3368,0.052625,0.2,0.238137,0.238121,1.58198e-05
explicit_ftcs,2,3368,0.052625,0.20625,0.244526,0.24451,1.62443e-05
explicit_ftcs,2,3368,0.052625,0.2125,0.250821,0.250805,1.66625e-05
explicit_ftcs,2,3368,0.052625,0.21875,0.25702,0.257003,1.70742e-05
explicit_ftcs,2,3368,0.052625,0.225,0.263119,0.263101,1.74794e-05
explicit_ftcs,2,3368,0.052625,0.23125,0.269117,0.269099,1.78779e-05
explicit_ftcs,2,3368,0.052625,0.2375,0.275011,0.274993,1.82694e-05
explicit_ftcs,2,3368,0.052625,0.24375,0.280799,0.28078,1.8654e-05
explicit_ftcs,2,3368,0.052625,0.25,0.286479,0.28646,1.90313e-05
explicit_ftcs,2,3368,0.052625,0.25625,0.292048,0.292029,1.94013e-05
explicit_ftcs,2,3368,0.052625,0.2625,0.297505,0.297485,1.97638e-05
explicit_ftcs,2,3368,0.052625,0.26875,0.302847,0.302827,2.01187e-05
explicit_ftcs,2,3368,0.052625,0.275,0.308073,0.308052,2.04658e-05
explicit_ftcs,2,3368,0.052625,0.28125,0.313179,0.313158,2.0805e-05
explicit_ftcs,2,3368,0.052625,0.2875,0.318165,0.318144,2.11363e-05
explicit_ftcs,2,3368,0.052625,0.29375,0.323028,0.323007,2.14593e-05
explicit_ftcs,2,3368,0.052625,0.3,0.327767,0.327745,2.17741e-05
explicit_ftcs,2,3368,0.052625,0.30625,0.332379,0.332357,2.20805e-05
explicit_ftcs,2,3368,0.052625,0.3125,0.336864,0.336841,2.23784e-05
explicit_ftcs,2,3368,0.052625,0.31875,0.341218,0.341195,2.26677e-05
explicit_ftcs,2,3368,0.052625,0.325,0.345441,0.345418,2.29482e-05
explicit_ftcs,2,3368,0.052625,0.33125,0.34953,0.349507,2.32199e-05
explicit_ftcs,2,3368,0.052625,0.3375,0.353485,0.353462,2.34826e-05
explicit_ftcs,2,3368,0.052625,0.34375,0.357304,0.35728,2.37363e-05
explicit_ftcs,2,3368,0.052625,0.35,0.360984,0.360961,2.39808e-05
explicit_ftcs,2,3368,0.052625,0.35625,0.364526,0.364502,2.42161e-05
explicit_ftcs,2,3368,0.052625,0.3625,0.367927,0.367903,2.4442e-05
explicit_ftcs,2,3368,0.052625,0.36875,0.371187,0.371162,2.46586e-05
explicit_ftcs,2,3368,0.052625,0.375,0.374303,0.374278,2.48656e-05
explicit_ftcs,2,3368,0.052625,0.38125,0.377275,0.37725,2.5063e-05
explicit_ftcs,2,3368,0.052625,0.3875,0.380101,0.380076,2.52508e-05
explicit_ftcs,2,3368,0.052625,0.39375,0.382781,0.382756,2.54288e-05
explicit_ftcs,2,3368,0.052625,0.4,0.385313,0.385288,2.5597e-05
explicit_ftcs,2,3368,0.052625,0.40625,0.387697,0.387671,2.57554e-05
explicit_ftcs,2,3368,0.052625,0.4125,0.389931,0.389905,2.59038e-05
explicit_ftcs,2,3368,0.052625,0.41875,0.392015,0.391989,2.60422e-05
